Fierro,Cromo,Aluminio,Cobre,Plomo,Nickel,Plata,Estano,Titanio,Vanadio,Cadmio,Manganeso,Sodio,Potasio,Silicio,Zinc,Bario,Boro,Calcio,Molibdeno,Magnesio,Fosforo,v 40,Contenido agua,Índice PQ,Oxidacion,Partículas > 4um,Partículas > 6um,Partículas > 14um,Family,Estado,Diagnostic,Comentario,Recomendacion,
75342,1.3,0.1,0.2,7.5,1.8,0.1,0.1,4.5,0.1,0.1,0.3,0.1,0.1,0.1,0.1,233,0.1,0.1,7.3,0.1,19.5,165,32.84,0,0,2.27,59360,19998,777,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.",Continuar con monitoreo de lubricante y componente según plan de mantenimiento.
82343,2,0.1,0.2,6.3,0.1,0.1,0.1,5.9,0.1,0.1,0.1,0.1,1.4,2,1,16.5,0.1,0.3,2.4,1.3,2.5,0.1,33.09,0,10,1.32,28233,5176,220,Shafts,Normal,Normal,"Se mantiene alza paulatina en las concentraciones de estaño, manteniéndose
 entre limites permisibles, Grado de viscosidad y oxidación normal
 en lubricante.",Continuar con monitoreo de lubricante y componente según plan de mantenimiento.
82348,3.7,0.2,0.1,3.7,0.5,0.1,0.1,5.4,0.1,0.1,0.1,0.1,0.4,0.1,0.1,13.4,0.1,0.1,1.6,0.6,2.9,0.1,36.26,0,10,1.34,29701,6224,400,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribologico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
87000,1.5,0.1,0.1,6.6,1.1,0.1,0.1,2.5,0.1,0.1,0.1,0.1,0.3,0.1,0.1,14,0.1,0.1,0.1,0.1,0.1,0.1,29.32,0,0,1.58,16392,3727,210,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribologico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
87006,2.8,0.1,0.1,5.8,0.3,0.1,0.1,3.9,0.1,0.1,0.1,0.1,0.6,0.1,0.1,13.1,0.1,0.1,0.6,0.1,0.3,0.1,30.39,0,5,1.67,40802,8512,190,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribologico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
100225,2.8,0.1,0.1,6.5,0.1,0.1,0.1,1.4,0.1,0.1,0.1,0.1,0.5,0.1,1.9,13,0.1,0.1,1.1,0.1,2.3,0.1,31.53,0,5,1.47,18304,2734,93,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribologico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
100231,2.4,0.1,0.1,5.3,0.1,0.1,0.1,3.8,0.1,0.1,0.1,0.1,0.7,0.1,1.3,12.2,0.1,0.1,1.7,0.4,2.6,0.1,31.71,0,5,1.45,49719,8887,156,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribologico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
118969,0.3,0.1,0.1,1.4,0.1,0.1,0.1,0.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.2,0.1,0.1,0.1,0.1,0.1,0.1,29.5,0,5,1.45,20486,6345,417,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
118970,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7,0.1,0.1,0.3,0.1,0.1,0.1,30,0,0,1.45,4941,1197,116,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
122367,0.1,0.1,0.1,0.3,0.8,0.1,0.1,1.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.4,0.1,2.9,32.95,0,0,1.73,5021,998,60,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
122368,0.1,0.1,0.1,1.6,0.5,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8,0.1,0.1,0.1,0.3,0.1,5.8,32.45,0,0,1.67,12796,3174,131,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
125023,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.7,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,32.84,0,0,1.93,6244,1485,70,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 dentro de lo permisible. Grado de viscosidad y degradación normal
 en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
125024,0.2,0.1,0.1,2,0.6,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,5.7,0.1,0.1,0.1,0.1,0.1,0.1,32.34,0,5,1.93,20261,4551,205,Shafts,Normal,Normal,"Se corrobora eventual error de rotulación en informe anterior, ya que
 desgaste de metales mantienen tendencias, grado de viscosidad se estabiliza
 entre limites permisibles para un ISO VG 32.","Continuar con observación tribológica para evaluar criticidad en tendencias
 de desgaste y contaminación según plan de mantenimiento."
128308,0.1,0.1,0.1,0.6,0.1,0.1,0.1,3.2,0.1,0.1,0.1,0.1,0.5,0.1,5.2,0.2,0.1,0.4,0.1,0.1,0.1,0.1,31.84,0,10,1.57,42979,9600,318,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
131603,2.1,0.1,0.1,2.4,0.1,1,0.1,12.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,2.9,0.1,0.1,2.8,0.1,0.1,0.1,32.48,0,5,1.75,50554,11962,288,Shafts,Normal,Normal,"Se mantienen concentraciones de estaño sobre los 12 ppm, evidenciando
 eventual abrasión en descansos, grado de viscosidad y oxidación normales
 en lubricante.","Se sugiere comparar criticidad en vibraciones, evaluar nivel de aceite
 y aumentos de temperatura, mantener seguimiento tribológico según plan
 de mantenimiento."
137545,1,0.1,0.1,0.1,0.7,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,4.9,0.1,0.1,0.1,0.1,0.1,0.1,32.43,0,5,2.04,13696,7153,831,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
137546,0.1,0.1,0.1,1.1,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,4.8,0.1,0.1,0.3,0.1,0.1,0.1,32.12,0,5,2.13,20439,6024,449,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
139452,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,32.99,0,0,1.26,7991,1833,109,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
139453,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.5,0.1,0.1,0.1,0.1,32.73,0,0,1.34,32008,7936,264,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
140018,0.4,0.1,0.1,0.3,0.1,0.1,0.1,2.2,0.1,0.1,0.1,0.1,0.3,0.5,0.1,0.9,0.1,0.1,2.8,0.1,0.1,0.1,32.54,0,0,2.16,3990,1121,80,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
140019,0.9,0.1,0.1,1.7,0.1,0.1,0.1,2.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2,0.1,0.1,2.6,0.1,0.1,0.1,32.31,0,0,2.15,21143,4383,157,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
142727,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.1,1.4,0.2,0.4,0.1,0.1,0.1,0.1,32.89,0,5,2.27,3000,1537,134,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
142728,0.1,0.1,0.1,1.2,1.3,0.1,0.1,0.7,0.1,0.1,0.1,0.1,0.2,0.2,0.1,5.4,0.3,0.4,0.1,0.1,0.1,0.1,32.68,0,0,2.3,14529,3892,207,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
144719,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,32.83,0,0,2.4,2119,688,59,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
144720,0.1,0.1,0.1,1.1,0.1,0.1,0.1,1.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2,0.1,0.1,0.1,0.1,0.1,0.1,33.09,0,0,2.35,7746,1448,42,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
148121,0.1,0.1,1.3,0.3,0.9,0.1,0.1,1.9,0.1,0.4,0.1,0.5,0.4,0.1,0.1,1.8,0.1,0.1,0.1,0.1,0.1,0.1,34.1,0,5,2.46,8511,2353,125,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
148122,0.1,0.1,0.7,1.5,0.1,0.1,0.1,3.4,0.1,0.1,0.1,0.4,0.4,0.1,0.1,9.1,0.1,0.1,0.1,0.1,0.1,0.1,33.74,0,5,2.44,10722,2395,139,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
150774,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,32.47,0,5,1.75,2120,627,49,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
150775,0.1,0.1,0.1,1.6,0.1,0.1,0.1,1,0.1,0.2,0.1,0.1,0.4,0.1,0.1,3,0.1,0.8,0.1,0.1,0.1,0.1,32.22,0,5,1.71,21894,6779,218,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
153038,0.1,0.1,0.5,0.1,0.1,0.8,0.1,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,2.3,0.1,0.2,0.1,0.2,0.1,0.1,32.43,0,5,2.11,3502,1018,73,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
153039,0.1,0.1,0.3,1.6,0.1,0.4,0.1,1.4,0.1,0.1,0.2,0.2,0.3,0.1,0.1,9.7,0.1,0.1,0.1,0.4,0.1,0.1,32.21,0,5,2.1,7268,2124,161,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
155517,0.1,0.1,0.1,0.2,1.3,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7,0.1,0.1,0.1,0.1,0.1,0.1,32.71,0,20,1.93,3609,1551,84,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
155518,0.1,0.1,0.1,2.4,0.4,0.1,0.1,2.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.7,0.1,0.1,0.1,0.1,0.1,0.1,32.51,0,10,2,11467,4050,239,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
159755,0.1,0.1,0.3,1.4,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.4,0.1,0.1,4,0.1,0.9,0.1,0.1,0.1,0.1,33.76,0,15,1.5,8066,2993,205,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
159756,0.5,0.1,0.1,1.3,1.3,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.4,0.1,0.1,6.1,0.1,0.9,0.1,0.1,0.1,0.1,33.68,0,15,1.46,5581,1146,20,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
162435,0.1,0.1,0.1,0.8,0.6,0.1,0.1,0.2,0.1,0.1,0.1,0.1,1.2,0.6,1.2,0.4,0.1,0.1,0.1,0.2,0.1,0.1,32.12,0,5,1.77,15829,2162,156,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
162436,0.1,0.1,0.1,0.8,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.2,0.1,0.1,0.1,0.1,0.1,0.1,34.22,0,5,1.77,18433,4306,251,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
167560,0.1,0.1,0.6,0.4,0.1,0.1,0.1,0.9,0.1,0.2,0.1,0.3,0.7,0.2,0.1,1.2,0.1,0.1,0.1,0.8,0.1,0.1,33.23,0,0,2.43,23507,2642,117,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
167561,0.1,0.1,0.1,0.5,1.2,0.1,0.1,0.1,0.1,0.4,0.1,0.4,0.2,0.1,0.1,1.4,0.1,0.1,0.1,0.1,0.1,0.1,34.4,0,5,2.46,16771,2540,102,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
172464,1.5,0.1,0.1,0.3,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,32.06,0,0,1.89,6116,2057,87,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
174419,0.1,0.1,0.1,0.2,2.3,0.1,0.1,0.3,0.4,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,30.04,0,5,1.95,4758,1784,132,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
174420,0.1,0.1,0.1,1,1.8,0.3,0.1,1.5,0.3,0.1,0.1,0.5,0.2,0.1,0.1,0.1,0.1,0.1,0.1,1.7,0.1,0.1,30.46,0,15,2.07,10751,3788,177,Shafts,Normal,Normal,"Niveles de desgaste y contaminaciones externas se determinan en menor tamaño
 por lo cual se mantienen dentro de lo permisible. Grado de viscosidad
 y degradación normal en lubricante.","Continuar con monitoreo tribológico según plan de mantenimiento, para
 evaluar tendencias en desgaste y contaminación."
